PEP,HMDB00263,C00074,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Homogentisate,HMDB00130,C00544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Urate,HMDB00289,C00366 ,2645709,2492587,3647748,2061526,2012812,6740573,5266729,2758932,3701641,3039714,5299521,2717353,3438065,2704445,2382825,3904225,4351253,3053696,4756320,3661991,1698634,3043477,5106531,2542857,1932539,9770017,4324199,4437021,3347149,2258143,2861298,2886923,2397682,2083436,3204422,3123445,3108743,8405749,2270920,2192523,2637594,2485849,2315505,2200373,4204197,2306006,2272071,3697452,3530800,2215820,2706676,2851747,2689925,3132656,2306264,3289505,2240467,4155071,2764347,2271878,2086239,3569718,3919395,2775054,3286104,3514427,7063788,1931098,1968621,4184938,2186991,2559564,3880746,3796491,2492949,1575451,2292082
DHAP/D-GA3P,HMDB01473,C00111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Glycerol-3-P,HMDB00126,C00093,554720,417793,1141211,409243,113163,947638,521325,543246,3948741,346316,408009,460254,3618530,1592394,347751,378617,444781,653857,384208,772044,842841,110868,632775,415874,190436,192002,162056,805981,871406,427381,293419,339738,71516,385139,3208693,245262,447794,294160,605659,166604,503389,140423,655324,54125,252282,106272,243273,134049,245686,177613,373919,319001,684150,280415,276275,39091,284974,196253,201501,265329,451970,206945,533006,45233,318850,310371,258958,300351,288139,318819,813530,152838,122669,178939,260767,532226,95300
trans-Aconitate,HMDB00958,C02341,107791,97842,186991,118870,219753,97029,70198,111751,107741,80604,117737,79372,96880,79747,94619,110452,131862,106985,58818,97099,149669,136554,78959,94173,79057,89762,80461,106797,127365,105291,87275,66420,68110,109817,79423,107756,415368,82503,60049,45622,39555,62137,81392,70907,77053,73990,72041,98716,135131,82866,113806,133390,136560,81382,64761,232231,101994,60903,85306,102446,343553,90435,77103,216808,86018,76736,90699,85219,66024,70013,91764,41875,75175,90533,57624,60916,38585
Shikimic Acid,HMDB03070,C00493,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
cis-Aconitate,HMDB00072,C00417,636871,2439517,2769454,773822,2160803,1513440,746582,941390,819152,875156,2531008,741655,1109221,1107562,821052,1221947,969476,1323976,814025,1379480,850520,792705,1093923,617907,962809,1194976,1552942,919032,1047638,794297,1208745,805740,829701,801009,1101568,719584,689504,1944739,403752,361258,598109,667367,587618,607801,744698,885584,846254,841969,1425328,690929,1145590,1018905,827772,522112,662091,1926191,879355,833906,422806,803297,1162339,842347,1269374,1367870,638449,1023112,1365334,93385,504193,971860,1282044,733183,1002568,660698,456234,533620,1092278
Suberic Acid,HMDB00893,C08278,207024,236288,471890,171961,583374,207210,138440,154617,177796,199613,203689,166174,212053,130410,277071,245777,171349,166328,485451,316148,731452,155242,164169,94714,106580,232068,256535,112180,121943,134341,212490,130690,159148,168047,130064,140289,149955,165977,74634,76158,155604,138592,101145,212832,153607,166369,114999,147160,149014,104655,179223,171248,127493,201671,109342,380194,238757,104765,100037,170075,264735,108841,184973,113713,88536,162560,138926,147584,120367,88096,164300,110324,106184,124904,89580,115981,185818
Indole-3-Acetic Acid,HMDB00197,C00954,28988,52565,67168,24335,24854,21223,22790,N/A,53355,18144,N/A,13936,26667,35566,24498,30656,24929,40013,22002,N/A,N/A,17574,45526,15559,22444,64399,27984,17579,101179,20016,18641,39271,40856,13847,N/A,14571,N/A,N/A,N/A,32162,49269,37594,15124,49358,39667,24705,47595,17784,18657,32655,28838,23778,23876,21183,22265,40013,26956,52167,47118,N/A,41104,38141,43498,34597,25957,17734,21199,35310,19702,17437,25530,24644,47414,22023,14019,15661,N/A
Citrulline,HMDB00904,C00327,17356118,10006915,20490727,9189582,18802493,13991974,10467406,9241916,15419013,12000764,15067192,7653145,17049878,15321736,14801197,23963832,10619035,10443516,15522773,24742134,15101944,22243133,21582618,9775734,17679940,10843393,16128869,16923932,8260167,11150401,16347385,8957492,16095349,17184848,23561447,22139221,11773072,8068372,5644221,8219762,15172094,9545050,15507483,9223289,9248564,21193273,16827543,11883866,9923972,7947912,6205494,15482639,5230920,9602411,7093754,44899844,13247519,11568812,25581973,13463015,24246970,10664391,26239409,43492486,25588234,13132739,13981171,18996324,13356093,7594162,9678084,15259411,8004737,11393981,15089448,10291513,7336738
N-Acetyl-Aspartate (NAA),HMDB00812,C01042,1999190,1921644,2691932,1765965,1713082,1847286,1906579,1816278,2226011,1903807,2195613,2192842,2287191,2091298,2113981,1974067,2080660,1977238,1818606,2246876,1997152,2046327,1827436,1929679,1720597,1892348,1736827,1899486,2336602,1614286,1783416,1377840,1520153,1787544,1965395,1858420,1914954,2027127,1610377,1561530,1570021,1398834,1962807,1587731,1836052,1599631,1542215,1576949,2020138,1728689,1731339,1658375,1908372,1783083,1551668,1756903,1683652,1451811,1934115,1731637,1921811,1732350,1776768,1697218,1888126,1684134,1865630,1793536,1558347,1660184,1755127,1499223,1585792,1602825,1633773,1560175,1274266
Ascorbic Acid (Vit. C),HMDB00044,C00072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2-isoPropylmalic Acid,HMDB00402,C02504,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3-isoPropylmalic Acid,HMDB12156,C04411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
n-Formylmethionine,HMDB01015,C03145,185047,138630,203831,133606,138469,163026,88921,134499,90429,111732,96248,125410,95601,92759,156323,118192,108569,80157,102039,116421,164407,98015,78509,83296,116211,152037,98281,115124,122317,142549,164394,111722,167989,94359,120592,111051,115980,34741,98450,91400,89259,58900,103655,90814,73832,93418,88862,156988,94719,144131,109328,133001,83071,96427,89903,200682,127374,103036,98099,76559,115656,109053,136585,137742,101712,109531,91842,120371,91289,91351,91277,80704,63132,78550,116231,84412,53619
Hippuric Acid,HMDB00714,C01586,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Inositol,HMDB00211,C00137,1050929,1208168,1399991,880015,1046048,236044,808143,1063842,1031817,1009462,547074,809913,1124027,787009,938622,553120,1045798,722864,874114,52565,1146139,1066831,1019294,653677,851550,739111,490191,1264587,1501925,973317,1070342,285676,901887,896188,79346,954693,1011213,132481,618685,744365,696367,703946,1203228,N/A,750156,933232,864088,881715,993993,728712,1015886,678840,1063193,1190951,433683,895941,929531,796902,969586,703208,133028,938717,960417,282301,668629,1023086,501090,581286,715674,691144,846946,425385,238543,835918,801980,755670,194507
Glucose,HMDB00122,C00031,20380047,20814510,28719950,16665972,14911970,23788225,23750223,20832848,20748092,21838427,7823810,21962967,24334472,24940355,20834912,22888754,22572969,8047297,23056910,19686265,19566116,21616243,21741931,18355055,21493810,29493977,17975399,21563033,18797131,20600171,19008319,15856909,19912466,21153177,21064051,20995177,18434553,N/A,20245629,16888857,17746695,12200968,19372484,10451247,6605559,18501253,17469705,20411873,9918910,20100292,19694087,18395046,15926524,15351867,18121829,17971921,18783928,17941420,19687423,20798367,20431444,17012511,23078740,23774823,17796454,21589154,2939654,18504300,18104420,8965748,21996116,15448291,N/A,19387069,14427480,16063497,19067624
Mannose,HMDB00169,C00159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fructose,HMDB00660,C00095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OH-Phenylpyruvate,HMDB00707,C01179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Theophylline,HMDB01889,C07130,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sorbitol,HMDB00247,C00794,22645,79627,148101,37063,109375,40095,41833,24127,43299,42970,43772,34563,437541,33325,52492,61423,32367,32883,28199,78730,147768,30557,482069,32499,53400,41095,35914,132749,124255,64926,89951,37633,32645,48543,68083,60442,34049,44266,22938,27922,26961,32013,188897,38685,36962,105187,55518,32991,65307,30912,28081,49031,2003550,64940,28409,132798,156083,29944,30596,97730,134858,36927,33014,63515,30619,25786,71018,43187,33312,21817,24644,25083,31978,66194,30343,35188,19119
Homovanilate,HMDB00118,C05582,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mannitol,HMDB00765,C00392,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4-Pyridoxic Acid,HMDB00017,C00847,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phosphoserine,HMDB00272,C01005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2/3-Phosphoglyceric Acid,HMDB0000362,C00197/C00597,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Azelaic Acid,HMDB00784,C08261,681123,335480,1778436,418710,656816,589272,467507,422061,522388,511918,1077649,354363,596790,356582,717386,625020,357199,1307803,661314,944530,1699459,374979,595102,245191,200401,533915,550745,236867,581555,380416,782090,377212,184750,473937,400589,355785,556511,588096,182541,296539,427113,317488,249538,478347,1044808,481866,288376,157790,419648,254500,432017,535210,512755,528808,323277,460242,509371,213122,155581,283682,405441,277834,391612,263738,337438,265433,390519,369831,281827,378874,299872,246636,303699,347255,249518,373427,224363
N-Ac-L-Glutamine,HMDB06029,N/A,147542,286510,374679,58251,408822,502422,81970,97299,113424,138367,214575,189822,76721,127217,131040,179839,97742,154248,136965,145797,203687,64139,65748,29084,178132,96439,91772,112541,104819,61051,210623,137707,84223,70684,102454,64153,71980,90862,71438,39821,56793,45399,188620,65355,33052,101333,132131,118131,87070,109602,129952,153762,68941,75266,57278,578432,143571,82526,70327,54798,201300,80839,125474,225801,98880,169145,98103,83791,43009,83333,197869,85378,51213,42610,88116,47520,364976
Kynurenic Acid,HMDB0000715,C01717,7295923,2161187,8494954,7076961,15185934,10026260,20690008,5411211,3574969,6117420,6036826,6447091,4326310,8636105,22277593,15544479,10365115,2446668,2283361,11155330,3495912,3189027,6704054,7005559,7024765,6503909,12921164,27897877,6100589,7417201,12253970,7401400,10566462,8552456,3372331,5203924,6219059,11012161,6563112,6655091,4640806,9595113,7197545,3126036,4668405,3772125,7665445,4552474,2458929,9397278,3272766,10461524,7492719,14973028,6735962,5131587,23224891,6719248,6677945,6577300,7705818,12842405,35583816,9161706,7791340,2464367,8574881,12582900,1657197,3780371,3162334,2904115,11106369,10927558,8959823,10504819,6129173
N-Ac-Glutamate,HMDB01138,C00624,164341,210640,375828,94734,120514,130540,101719,135605,138956,209136,168096,145295,147628,137791,171917,205849,176633,224329,131215,279498,214811,114942,115731,129701,142471,255189,107231,136965,197669,159554,217264,73623,87973,126970,163965,134438,133882,159210,124571,69082,92629,82555,226507,109485,101367,135890,166419,141847,142464,161534,117031,169558,168864,127745,108391,234004,256418,93859,122278,110952,157561,95991,201044,153800,177012,107885,158262,106843,78686,105927,168309,83114,89682,113615,120008,80928,137763
Indole-3-Propionate,HMDB02302,N/A,250704,426791,72045,421393,154934,761795,35360,197527,692151,226017,48354,484469,1494049,235452,627608,60839,534055,822307,186164,318378,191810,116887,768290,301677,69190,734985,171367,343466,244949,204931,1176693,84712,95032,69206,181623,282256,326162,197646,54264,561267,353641,238529,202672,373618,759938,144539,429627,550969,346134,112817,25320,157962,42718,176227,31774,263111,531758,71207,207911,820155,51226,383382,367993,91757,220427,177197,40946,349598,346477,279676,123512,170673,408145,60617,529768,199138,90982
5-Hydroxyl-Indole-3-Acetic Acid,HMDB00763,C05635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N-Ac-Methionine,HMDB11745,C02712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Citric Acid,HMDB00094,C00158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Glucoronate,HMDB00127,C00191,825760,532889,1397506,280826,2271867,6274712,720010,947646,678748,508911,3985212,1747096,618261,595451,746838,2028924,526863,3799486,346618,3553756,1193349,672762,544746,506938,295026,510493,3974306,747295,770085,311713,1826121,2284188,305068,382677,5809075,391161,267700,4828918,201001,202152,329741,307548,403159,2743518,2725002,326839,241965,388561,2093412,286136,303779,1719727,1410583,381907,863869,3717708,1765162,425255,233149,217383,3361527,359428,601249,2510149,820078,742344,5012296,820130,235975,2614363,1301865,586871,4164462,228150,1103771,591402,806602
4-Hydroxy-3-Nitrophenylacetate,HMDB62403,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vanilmandelic Acid,HMDB00291,C05584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Erythrose-4-Phosphate,HMDB01321,C00279,46942,44668,39141,35708,33667,33729,37233,38085,44386,37347,41515,38838,44878,41696,41122,34411,34561,50609,32296,42965,35670,38733,47826,41155,31730,33869,36104,36425,37748,31961,35659,33697,37272,37003,42793,33730,38303,33012,32642,33650,37915,26693,31891,41059,39766,36605,40984,30322,33123,36765,27813,32254,41015,32924,29095,38704,36206,27606,44146,45577,29005,32144,34300,39665,31697,35823,35796,31105,34909,35280,40113,29766,28189,35399,29638,28362,31007
Cysteine-S-Sulfate,HMDB00731,C05824,1962729,676188,1433718,565597,1346849,1128036,992709,814427,477455,593931,663342,886215,686885,306396,315343,687688,412281,721678,214497,878417,1655267,934208,700943,191351,130947,424797,294055,419124,500073,208342,629009,638076,151739,953554,375026,402867,758655,1873572,145597,380197,728392,458495,183578,317720,480997,313068,395864,398935,2131186,682878,290134,621472,1100042,399913,404475,2442941,666780,312623,413391,969364,577461,486595,630674,1326828,463677,1615458,1318489,581970,271272,685090,977079,141518,1227979,391001,633552,812222,401494
IndolePyruvate,HMDB60484,C00331,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Xanthurenic Acid,HMDB00881,C02470,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Indole-3-Lactate,HMDB00671,C02043,472578,310960,456115,225885,1109752,680420,338250,193317,340312,660082,317909,391496,866019,567670,1573786,539264,631884,398614,222330,460173,275180,167398,320477,400204,675269,612263,1748325,575554,353068,419258,353505,699477,2009611,282745,229410,229939,306886,378172,300135,381250,441831,222001,634029,716104,240041,445868,244513,271048,307137,311805,150130,533745,381470,575678,260856,1020134,507942,417843,750085,400048,1110101,371125,855912,793468,464495,116438,576637,1074792,195185,272560,87925,259884,1585312,427040,209856,706233,156071
N-Ac-Phenylalanine,HMDB00512,C03519,244659,267800,498810,153093,374298,205135,133740,132045,151191,172340,198236,187161,188224,292114,276986,319008,174827,191116,218710,272575,191100,128988,153090,80649,226718,129448,268795,187315,213832,183735,261355,276739,182341,159735,222036,159510,121630,139619,136534,145394,140754,102983,213344,183241,90592,286239,197214,170795,162143,142227,151550,264570,120095,180776,146217,724188,290092,114109,196693,87575,360723,206835,249317,302796,182027,148457,205912,225348,128251,169158,225040,167815,121273,123793,152261,122923,95986
