Phosphoadenosine Phosphosulfate,HMDB01134,C00053,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tauro-alpha/beta-Muricholic Acid,HMDB00932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Taurocholate,HMDB00036,C05122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GTP,HMDB01273,C00044,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UDP-Glucose,HMDB00286,C00029,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UDP-GlcNAc,HMDB00290,C00043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Oxidized Glutathione,HMDB03337,C00127,4498,23565,4761,174386,19814,17705,565276,22838,26849,9436,792988,83557,29772,13123,7303,6374,37631,388183,23676,33946,64196,27547,6774,2990,63735,34161,22512,23534,17771,16776,21121,5223,62762,181637,26324,27885,187064,10545,424455,15346,16793,8801,376396,33789,13340,1490223,50205,26466,12122,8614,57098,74676,24114166,180225,105136,1842295,67233,40367,28780,21558,682594,32306,19721,20521,250967,720173,22056,32706,33454,33030,15024,41414,19755,23205,25592,210387,46698,14764,27336,47843,115027,26205,19185,249943,25801,60130,68254,49124,239587,38227,20530,16325,11700,42663,45019,20943,68458,35036,74080,25603,81549,265867,20749,45620,19983,15622,35781,35481,10803,13975,30500,63390,30961,184785,24645,64644,572202,137399,623070,48245,20553,9781,8893,8244,7449,26994,80668,14152,15942,20067,147280,40236,9803,53413,12278,200591,67448,16768,33969,43418,15029,5757,15235,8220,96283,14079,18989,4166,16110,7389,8691,7702,14432,5067,113807,20534,7127
NADH,HMDB01487,C00004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NADP,HMDB00217,C00006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3C13-Glycine,Spiked Stable Isotope Labeled Internal Standards (SILISs),,321887,329103,310062,308014,324591,313021,321846,317611,304018,305921,281472,220118,301015,303781,316607,314275,289087,310381,296620,320429,310708,311081,326249,300534,311845,316403,308992,297851,284791,296508,296837,311318,292149,307481,301672,297848,249735,288880,294048,270999,276901,291440,278725,290736,279582,270026,253147,276749,271873,254457,262114,256788,257386,257082,238058,248605,255278,229821,277770,277404,234421,291735,256621,259541,272763,263287,251109,241579,259235,268958,276391,257090,285551,264273,282504,269370,259003,235278,229077,235633,239576,208863,229221,230158,243965,234040,203458,227175,202044,200726,211035,213760,191158,202160,181427,205021,204848,210376,220178,230149,213070,215183,220740,206355,215709,186155,216007,228386,216627,233313,218961,199157,221746,215507,231578,229463,218823,194354,203029,207430,197333,202883,202480,212114,200738,219311,207769,193583,205136,195714,190553,215529,202298,212777,216516,152181,202668,185729,178786,206166,177131,245716,190660,196822,193201,206033,187203,180509,215558,187179,189297,195752,177534,192009,209721,201352,198368
4C13-Alanine,,,4181857,3984800,3809154,3815355,3928657,3983899,4031386,4080515,3946319,3974504,3984452,2756499,3947546,3865596,4188086,4183947,3880526,3926053,4099282,3986442,4056472,3841958,4163996,4024180,4024842,4150019,4032199,4018858,3724738,3985211,3722575,4067433,3889985,3971881,4002245,3877399,3297693,3892002,3976820,3527811,3683282,3715072,3570670,3642438,3499799,3494277,3491185,3556224,3594388,3283436,3517972,3288587,3484251,3654396,3351187,3311342,3394115,3459086,3401041,3456226,3288867,3745405,3418666,3322048,3749560,3537819,3324477,3216533,3416232,3411102,3656419,3347473,3790498,3778915,3499394,3692687,3312965,3022078,3289523,3066675,3178434,2835162,3223757,3193375,3264554,3095713,3015111,3242424,2999929,2904086,2939896,3011566,2925500,3086123,2743101,2944309,2978601,3201081,2947534,3013578,2865784,3098414,3160650,3125249,2948354,2931183,2987531,3286192,3155089,2891331,2996254,3040647,2990470,2991129,3076674,3139189,2859041,2875913,3039350,2783182,2965690,2656848,2809001,2713832,2963552,2808915,2930053,2840647,2929335,2722403,2634972,2852268,2671712,2722197,2884304,2773688,2802915,2805357,2697856,2625615,2850277,3065067,3064899,2777145,2802896,2881228,2585156,2587700,2920977,2663543,2881975,2855335,2608231,2929031,2938210,2874522,2806177
2C13-Choline,,,60297198,46982413,54412249,64405136,62305614,63799151,58391906,63673237,61924806,61900902,62152645,49038144,61835980,62991943,57372619,63947944,61045030,61605272,62141982,64373228,65561094,63648593,64353887,64940097,62557501,65303716,64558349,65029644,64575234,55961848,60796832,63849944,60317526,63218493,62468390,61811879,55948367,59002090,54811154,57180184,59691647,58524751,59582233,57545689,60813192,59427722,57770403,57883431,53780584,51158210,55668863,53978196,56841560,51929384,55678219,54181071,55318571,53386332,56508827,59891559,54239016,63265905,59837997,57572717,59440839,57922300,40924578,51768172,55921776,57129279,58922863,57140069,58062710,59454755,59040184,57093550,57045208,49772269,52336612,51183749,52292184,49760500,44864512,50428998,51989889,51098283,45918976,51412041,48099739,45539062,49651625,45110713,46481260,52672248,46818316,49473190,48996009,52083720,51492782,50631469,50215349,52508154,50048613,47460216,48529927,49851888,49255323,52174113,50341086,49236688,49634091,51738960,49741605,51038485,54091354,52775313,49739505,50217745,46671241,47020001,48676092,45925410,46254053,44924359,40778365,45849920,46996258,45588229,46395811,42585806,42509530,48237147,36772982,31385321,49388743,47078008,47484698,43230214,44775432,45816903,47260519,50553962,46254484,44996249,45584351,45130934,42296785,41605729,46720718,43244362,39835317,46028555,40221742,46546134,46467791,46752712,47832528
4C13-Serine,,,3777066,3387642,3527191,3402259,3439335,3514244,3378731,3516770,3323594,3411128,3463863,2455113,3509598,3328403,3633732,3500614,3505986,3340089,3444430,3439613,3503635,3667931,3678249,3444667,3434961,3537075,3434607,3378390,3312784,3489686,3366954,3423124,3439453,3323566,3433464,3512528,2927753,3448472,3384552,3144437,3092548,3205832,2960771,3228321,3152097,3092628,2989080,3153874,3058575,3142404,3150735,3012159,3087405,2954818,3054658,2943188,3151837,2724720,3069133,3039013,2956185,3084985,3204113,2929249,3145850,3115386,2953344,2897293,3073510,3084391,3143559,3058217,2883340,3350645,3086421,3029840,3079137,2638930,2785059,2693947,2621234,2653657,2750999,2657645,2711921,2485223,2524427,2797551,2669966,2504931,2541929,2559555,2405357,2528220,2330241,2168013,2601129,2692650,2624382,2633299,2750817,2750198,2720076,2635033,2557293,2481291,2633602,2670368,2685355,2540034,2549905,2287693,2572508,2653221,2666786,2679625,2706366,2501842,2559001,2494327,2424033,2410029,2373919,2499163,2607010,2521332,2526650,2446103,2556500,2454891,2325745,2603735,2390345,2545895,2850668,2448723,2593066,2322385,2469685,2481407,2426812,2904964,2516552,2473940,2508064,2437749,2269562,2338674,2523289,2227060,2393107,2523363,2246315,2443513,2473674,2555858,2432116
d3-Creatinine,,,54424624,56337248,52315386,55647799,52688305,55289746,52738762,54248288,51556964,53940284,55016260,45669776,51375462,54159507,56666169,53843728,55484044,50871504,55601384,55520218,54710384,55767771,59456392,54716337,57425062,55472125,53365626,54006963,53737616,55615535,55020561,55836503,55202451,53733800,52520865,53907028,48222696,52852712,52085641,48407185,47507577,48615342,47968939,49506893,50143377,49157008,46917282,48576343,48762672,46947364,49244164,45933454,47081425,46500129,46264236,45246808,47383463,48456861,47763798,46830947,47551925,50195480,49597085,45627611,48816929,46238566,42242930,44322346,45511527,46280883,47708625,46871781,46627167,48743815,46872917,48770872,44626097,40235141,43046572,41607104,41916618,39584221,42481257,40318858,41998679,41430646,40856890,41101017,40203916,38068744,38164937,39879039,40006911,39309925,36495572,38450741,40129790,42651649,39213636,39457622,39656604,42447642,39490199,40311294,39598545,40195561,41237731,41583411,40519246,40437580,38759382,38862193,39573878,40960316,41680681,41736089,43844542,40421968,40828688,39361823,37370112,37568461,36615165,37102804,39933146,38040298,38657786,38332328,38075493,37073244,34538912,40437124,38895458,40042537,41980743,37838188,38272839,39179709,36035566,38085381,39464930,45963481,38860829,36854042,38828142,36411700,36241635,34270428,37643230,34802320,38041741,38683545,34353619,38680743,39047315,39616552,37453530
6C13-Proline,,,4577850,4424792,4030844,4620456,4403306,4156513,4167368,4517117,4158195,4621135,4555093,3926139,4238690,4358952,4464147,4527783,4462973,4322760,4508208,4285943,4384617,4300871,4088189,4077528,4345296,4308175,3861108,4331985,4130659,4497929,4498626,4217092,4537736,3902934,4148174,4194411,4168788,4145109,4092139,4138595,3608378,4011842,3994527,4236148,3982109,4544536,4056184,4211335,4015480,3733460,4047467,3943806,4188982,4040249,4134379,4102749,3944274,4038462,4369127,4282565,4260080,4039763,4091790,3756497,4175714,3783386,3910036,3810895,4075933,4098442,4092189,4140005,4169354,4379382,4294118,4525569,3910393,3793316,3766602,3871282,3637442,3605074,4081271,3821047,3858610,3777192,4050811,3830449,3884213,3734138,3912389,3844546,3731866,3718244,3768586,3861140,3803764,3755995,3812979,3871409,3975550,3917334,3884193,3916738,3904865,3772709,3583924,3982681,3972353,3811128,3606174,3941955,3662291,3947980,3815044,4036425,4050291,3869216,4044984,3667337,3753580,3867438,3540445,4068158,3930018,3765368,3957905,4021865,4047221,3722641,4215277,4321509,3943390,4084330,4156406,3814748,3901892,3850851,4062721,3752306,4169309,3754112,3870600,3840780,3830300,3931543,3971769,4085022,4414100,3995795,3943924,4442499,3449428,3696835,4059579,3894756,3887778
6C13-Valine,,,7181569,6732810,6543290,6793552,6777226,6682220,6895124,6599613,6686527,6848750,6909710,5048267,6790587,6374662,6570285,6722342,6918059,7027105,6673543,6632569,6778351,6465268,6396926,6489666,6689918,7067532,6328043,6441239,6390404,6661441,6519159,6644817,6635660,6697970,6492962,6385020,6130721,6331007,6986656,5953353,5796662,6178736,6295720,6284076,5997820,6385166,5791937,5794759,5807118,5581732,5775059,5872882,6743371,5805029,5681837,5981184,5731113,6911706,5646334,5865619,6734913,5843899,5788925,5410167,6551756,5406457,5321885,5344498,5857521,5801692,5768870,5898069,5916237,6355596,5934527,7173110,5570461,5003010,4836069,4977389,4981321,4550436,5200462,5115185,5216133,5056115,5921066,4908826,4949840,4732895,4747298,5267183,4806223,4992245,4554104,4916716,4868452,5214850,4867972,4879591,4945440,5674343,4772765,4799523,4879883,4892393,4631728,4926443,5123355,4845932,4720338,5015515,4747887,5237279,4810685,5151573,5154378,4908246,5151986,4619277,4709491,4444129,4427869,4621485,4961678,4522141,4884191,4681502,4602197,4510062,4512573,4676409,4488511,4838290,4975009,4699539,4787959,4747932,4550353,4580163,4756603,5374947,4706463,4392586,4604887,4471902,4402284,4170618,4695039,4347589,4269061,4790085,4387643,4688739,5014181,4599341,4595806
5C13-Threonine,,,4136059,3771464,3889819,3869993,3830994,3995702,3795781,4007217,3720095,3554707,3606617,2700982,3522724,3730882,3747487,3881152,3944868,3902870,3877310,3753149,4004636,3697535,3788868,3772466,3816143,3594789,3875004,3956082,3659656,3860857,3839872,3803589,3857319,3778636,3794109,3668955,3153428,3688137,3757559,3450933,3490353,3516395,3493418,3608183,3450179,3377440,3190709,3630057,3422927,3334173,3385044,3221195,3621232,3335532,3327233,2996376,3304751,3243725,3261778,3275760,3288303,3521752,3234991,3136275,3364096,3492870,3258434,3210246,3328955,3236974,3474998,3376324,3456464,3615062,3480121,3562441,3250142,2885440,3052871,2957829,3092104,2801148,2892483,2994882,3138482,3004805,2802555,2861541,2923462,2764033,2738137,2730409,2814302,2897372,2605401,2744546,2986979,3133474,2781884,2632656,2682907,3070095,2950026,2873333,2913532,2774561,2886438,3050414,2853142,2883446,2848830,2722994,2956314,2858871,2806383,2826615,2931196,2829451,2807117,2842377,2632678,2749975,2725951,2647927,2880695,2762954,2864454,2594503,2861520,2631049,2513584,2812320,2738924,2750244,2843786,2637152,2851928,2616502,2555108,2655149,2804187,3176585,2493602,2729320,2710304,2807348,2642008,2458545,2767835,2393743,2641796,2780509,2577579,2875572,2866844,2773857,2800655
5C13-Aspartic Acid,,,5633941,5474559,5477907,5632074,5303029,5463553,5469166,5480828,5387752,5271324,5715932,3136381,5173174,5207310,5755123,5624842,5392277,5295457,5327046,5304429,5493094,5457453,5390250,5260462,5327898,5456685,5203596,5366874,4975252,5352638,5284344,5331706,5149264,5206667,5457383,5307223,4259402,5116770,5092703,4866988,4489351,4669341,4831545,4951272,4063911,4651541,4548322,4577382,4735976,4419119,4664064,4469288,4774133,4520997,4383617,4459920,4630954,4444914,4354384,4389201,4392297,4634075,4528915,4373204,4774298,4597449,4379319,4124950,4603271,4505913,4558037,4477720,4546288,5053066,4663432,4779474,4410576,3382375,3865230,3759884,3898345,3660116,3770510,3783236,3997146,3710454,3774772,3691257,3716027,3571955,3671531,3573325,3437430,3727116,3382642,3561704,3641656,3903991,3715367,3537030,3604622,3915463,3831467,3627555,3415502,3565841,3648823,3630499,3810822,3527743,3114241,3380784,3622066,3751915,3812622,3629168,3943837,3556406,3498516,3363128,3234622,3332224,3262619,3368722,3522797,3573702,3386377,3311280,3438723,3369669,3412928,3346501,3197300,3285608,3768759,3390997,3515597,3431979,3068816,3351592,3357824,4140868,3232573,3311880,3273616,3293520,3116183,2859523,3340267,3172030,3205403,3441306,3046732,3333461,3578026,3510285,3433748
6C13-Asparagine,,,4967204,4809448,4965354,4792917,4765857,4856823,4697299,4845394,4619264,4727220,4709927,3842262,4679472,4621757,5022050,4856656,4972615,4496196,4723405,4698376,4806433,4809050,4971039,4766667,4812519,4832560,4637446,4789527,4523902,4730147,4725800,4816180,4797696,4533235,4799391,4617344,4046847,4527867,4547534,4258394,4302984,4312460,4244472,4580563,4337645,4079782,4046332,4138228,4372045,4152483,4189328,4147648,4143761,4211793,4217335,3824654,4091958,3924041,4033189,4084231,4117791,4168668,4286654,3901206,4189117,4256082,4014583,3937262,4204713,4008401,4240483,4081794,4098726,4579469,4166731,4312918,4037812,3571155,3634099,3535973,3609685,3503481,3817290,3635661,3584663,3688297,3553716,3651265,3371103,3402515,3508553,3367099,3296953,3564186,3320642,3487849,3623839,3709115,3392285,3340936,3380137,3476800,3646543,3261915,3513926,3342592,3550154,3615627,3573809,3368765,3394448,3363068,3413426,3439342,3703706,3676392,3669421,3610177,3452700,3437058,3242064,3337274,3349345,3338266,3559973,3372791,3378212,3257965,3354175,3214445,3108333,2838030,2938534,3302173,3619761,3288723,3540849,3271651,3206124,3289985,3318259,3972649,3412166,3295287,3269760,3219078,3068845,3078993,3333435,2991418,3270771,3497476,3085918,3292839,3348601,3377784,3381795
7C13-Leucine,,,35234460,34373747,34640358,34688980,32986115,33319257,33023328,34546168,33265756,34607062,35671123,26623113,32853111,33891539,36835696,35478691,34629034,32996449,34781766,33992604,34992948,34875432,36776384,34776665,34927808,35137937,34026258,35056386,33754763,32015203,33761010,35107629,33945706,33774064,33128472,34308525,29923370,33406044,33026638,30803336,30392208,30655412,31464893,31992433,31612753,31009196,29899205,31661691,30677449,29348182,30104558,29175471,30806584,30492399,30048820,28783736,30183946,28989857,28895367,29046762,28748318,30109082,28758226,28835922,30843809,30345683,28211760,28245537,29692743,29764371,30802553,28347246,30190509,31603610,29908777,29554269,28003204,25145271,26530457,25259851,26433955,25005244,26629308,26521417,26218578,25171088,24996160,26480906,25239048,24048996,24796662,24980921,23807551,25482333,23132007,24530493,25132473,26383400,26016074,25637776,25145299,26105559,25542342,25501296,25059254,23893022,24304830,26250242,24276615,25379140,24759564,25991356,25650481,24879589,26029014,26258193,24513895,25427874,24993364,25036162,23770636,23294652,23065504,23415518,25291259,24092922,24249586,23534818,24137950,23511172,22491794,24126883,23018138,22204075,24884174,23893415,24503258,23735503,22463714,23870749,23947151,26352527,23333695,22589591,24094567,23437421,22217657,23624496,23781728,22524439,22873619,23189180,21674894,24166161,24254527,24204974,23993231
7C13-iso-Leucine,,,4570176,4231752,4050450,3991369,4040192,4190687,4161044,4075569,4033408,3975331,4487261,3187030,4237842,4178075,4325926,4377681,4396938,4088515,4482008,4340567,4579966,4288737,4416924,4295741,4365630,4226728,4231613,4075719,4207659,4401547,4114306,4147424,4188337,4112619,4254206,4260608,3601800,4087556,4052435,3843401,3714824,3894341,3716657,4192834,3747307,4076226,3636867,4042467,3470772,3524655,3848992,3668027,3948166,3535290,3492036,3495193,3657699,3322766,3662832,3391159,3459811,3569641,3787696,3601102,3729700,3912415,3546734,3562703,3700989,3669197,3959330,3791707,3649214,3982608,3799707,3736540,3532351,3063463,3332525,3155159,3208654,2744354,3317887,3224662,3351088,3101491,3036503,3224958,2903802,2953808,3038468,2891920,2878764,3137021,2800176,3082787,2954226,2951792,3242677,3325412,3088184,3181361,3213260,3026103,3095143,3015463,2843598,3130398,3258933,2896369,3087484,3025039,3075245,3234878,3120307,3332311,3170706,3012686,3038676,3123896,2810157,2817653,2809158,2892925,3260847,2917525,3192811,2759267,2997616,2903770,2864075,3033519,2863094,2698757,3195869,3215849,2889320,2897181,2838744,2933706,2976681,3389729,2892499,2990008,2821907,2809316,2766022,2843695,2980662,2718630,2934389,2762316,2669097,2950082,2728131,2933362,2893765
2C13-Glutamic acid,,,23821196,22345577,23021032,23280267,22607945,22768273,22306883,23109570,22328570,23104418,23866701,16528889,22804987,22036210,22735091,22442515,21751841,22045082,22152511,21353012,22800778,22626887,22983810,21826667,22680703,21838650,21804676,22270468,21106454,22155977,21974588,22177113,22032109,21740858,21438086,22063721,19123804,21882170,21491214,21321403,21244340,21199674,20287598,21721261,21122389,21495907,21514661,20956719,20395280,22497812,20913782,20426340,21195553,20243239,20439268,21139317,21049968,20634729,21524902,20743958,21886126,20768297,20630521,19809081,20463648,21124467,19555509,19390456,20757526,20017992,21113490,20194054,19936928,19711311,19987556,19944932,20077371,16705049,18661125,17656437,18883772,18665252,18103895,18717340,18656660,17734767,18216581,17852905,18154908,17537092,18349122,18352507,17731606,18443675,17613887,17983976,18630298,19235926,18157665,17604606,17695769,18551784,18784566,17450524,18426178,17663217,18169476,16895116,17906521,17475993,17440596,17139077,17699726,17857084,18687344,18160939,18735299,17749938,17660064,17610058,17318678,15788382,16751292,17149547,16086183,16829597,15338596,16813410,17159825,15805726,15316649,16618658,15063318,16124447,16829682,16169428,17319747,16171842,16526229,16710655,17148427,13259980,16830881,16050801,16726009,15695473,15303776,14309600,16019850,15231237,15879384,16606014,15521814,16345542,17103451,16432075,16390292
